"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
2.67364877438488,2.67111023839664,2.66928970677221,2.66285597728266,2.66274619501904,2.66043835205598,2.66226207331867,2.66465777061794,2.66710909053408,2.67090334545625,2.67169827377033,2.67191643902278,2.67240961231518,2.67363139386267,2.67365262739169,2.67364795363046,2.67364893845867,2.67364874476393,2.67364877927669,2.67364877438488
2.67364877438488,2.67115526038163,2.66672672877877,2.66260093982978,2.66558188560349,2.66613336599009,2.66528101975514,2.66430339765035,2.66301425478965,2.66687782235146,2.67121812440728,2.67187875296428,2.67322189676948,2.67334933523066,2.67347168958127,2.67355274293436,2.67364808476842,2.67364889885426,2.67364875382914,2.67364877438488
2.67364877438488,2.67117809014708,2.66533171243587,2.6638387235004,2.66360271901758,2.66299899284507,2.66408217408481,2.66665331079031,2.66734351587392,2.66752397442026,2.67079777434426,2.67201483246406,2.67250549212406,2.67339003424251,2.67345696484378,2.67364635455204,2.67364925796513,2.67364868708207,2.67364878880267,2.67364877438488
2.67357383797041,2.66940479873997,2.66611229314861,2.66339263316361,2.66307664123608,2.66363776859701,2.65652257806818,2.66424883003272,2.67042959230612,2.67198670149839,2.67207016630424,2.67306139947421,2.67345071577045,2.67364610348943,2.67364936646137,2.67364864826275,2.67364879959746,2.67364876983314,2.67364877513658,2.67364877438488
2.67346863406951,2.6708478534554,2.66753142059542,2.66208591966068,2.66526774025575,2.66609983039088,2.6648889858398,2.66560469089476,2.66522325511529,2.66787897693874,2.66933610261348,2.67149987547096,2.67227844291813,2.67329940148803,2.67334146144853,2.67339581709444,2.67354945445934,2.67364841720998,2.67364885505264,2.67364877438488
2.67350493691712,2.67079230293056,2.66830089321642,2.66693691387019,2.66510974314893,2.66273749054144,2.66344646095731,2.66436033134395,2.66253895167518,2.66782683510334,2.67149101858445,2.67205644723319,2.67270181201852,2.67330532107056,2.67337205230053,2.6735100178092,2.6735965432194,2.6736485586457,2.67364882144867,2.67364877438488
2.67364877438488,2.67125490432386,2.66131876328526,2.66496265625425,2.66520936828501,2.66371240729426,2.65878344241463,2.66446914323199,2.6685404798232,2.67117918040172,2.67228681794912,2.67239505991616,2.67339069460928,2.67351887750086,2.67364648928173,2.67364926092408,2.67364867712274,2.67364879194403,2.67364877148504,2.67364877438488
2.67364877438488,2.67061755084286,2.66270549429604,2.65724232771372,2.66635767795766,2.6671511146361,2.66563260202362,2.66605013880822,2.66700516127065,2.6689104194156,2.67163699057017,2.67213284186434,2.67256150854187,2.67327130729713,2.67342517919227,2.6736464427558,2.67364924030811,2.67364869026977,2.67364878827623,2.67364877438488
2.67364877438488,2.67084496271243,2.66254419548164,2.66541657311833,2.66294829063275,2.65693004758789,2.66357422285311,2.66473150549615,2.67037188856262,2.67138503548502,2.67240090970779,2.67305279426093,2.67334957844688,2.67345299177972,2.67364639951487,2.67364927993918,2.6736486733215,2.67364879263028,2.6736487713717,2.67364877438488
2.67364877438488,2.67035582111814,2.66859583988178,2.66514981082273,2.6640750740284,2.66190400510281,2.65746780458286,2.66404387700831,2.66883033114604,2.6707509699969,2.67167026632615,2.67176766479073,2.67323866827726,2.67344634213335,2.67345131428052,2.67357231708688,2.67364840394807,2.67364884123778,2.67364876334432,2.67364877438488
2.67352860201465,2.67008664153242,2.6684413849901,2.66575244121177,2.66077770118082,2.65850897417855,2.66148413242174,2.66410553599301,2.66872947675462,2.67040176698902,2.67229860798959,2.67323163690055,2.67358938515928,2.67364892266914,2.67364874131206,2.67364878142994,2.67364877297653,2.67364877463913,2.67364877434289,2.67364877438488
2.67361226131083,2.67125224752384,2.66692179338662,2.65898932558614,2.66362492783025,2.66207542324697,2.66345086556826,2.66416019406478,2.66851097556758,2.67063810207969,2.6719291831001,2.67280367656433,2.67323769611713,2.67353565840974,2.67356242260331,2.67364777902766,2.67364897329158,2.6736487384754,2.67364878031522,2.67364877438488
2.67364877438488,2.66996669633698,2.66832165869179,2.66612317672157,2.66166764008084,2.65757634867162,2.65956453905134,2.66489203782458,2.66966907913903,2.67172370488588,2.67180020267772,2.67287433792411,2.6733309584821,2.67350823675437,2.67361577548868,2.67364862962039,2.67364880329782,2.6736487691651,2.67364877524691,2.67364877438488
2.67364877438488,2.66987428431546,2.66191877522072,2.66087499777767,2.66381237449422,2.66563103845023,2.66320380212961,2.66347803674861,2.66942051140644,2.67133862651546,2.67209752920505,2.67267240050735,2.67331157516235,2.67353944736156,2.67354798244547,2.67360273432207,2.67364854559194,2.6736488156756,2.67364876756584,2.67364877438488
2.67364877438488,2.67056651657786,2.66893798328482,2.66925365918201,2.66514038345937,2.66120076907115,2.66185928754826,2.66313820824777,2.66344232969529,2.66739620111082,2.67126243904083,2.67200723014685,2.6733344500074,2.6735035489832,2.67364608275788,2.67364934749278,2.67364865981713,2.67364879506828,2.67364877096908,2.67364877438488
2.67364877438488,2.67018093808565,2.66118808173108,2.66300590599918,2.66422077489806,2.66003526389389,2.66360402659764,2.66607782594605,2.66858889569808,2.67159824313982,2.67221721994676,2.67327883316728,2.6734933459028,2.67356714097767,2.67360653979085,2.67364836731919,2.67364885572523,2.67364875970016,2.67364877681001,2.67364877438488
2.67364877438488,2.67106177048661,2.66805028188682,2.66667518289424,2.66250761593567,2.65495693290203,2.66344092160322,2.66440143449746,2.66855541297123,2.67087771605462,2.67200867620133,2.67248707627723,2.67281851655872,2.6734078110088,2.67348789462635,2.67356507000485,2.67364833688042,2.67364885334351,2.6736487613451,2.67364877438488
2.67364877438488,2.67097255731232,2.66862110050103,2.66175280399633,2.66374936342711,2.6643831712152,2.6633047006526,2.66283980964608,2.66766078312262,2.66906206637595,2.67141569390233,2.67115256724435,2.67306928091573,2.6733432455603,2.67347848517923,2.67355371551791,2.67364805796267,2.67364890369387,2.67364875302989,2.67364877438488
2.67364877438488,2.67052688239031,2.66754409496735,2.6673723953007,2.66517666932485,2.66346881581153,2.66320909311072,2.66602533517742,2.66752357899103,2.66536332665835,2.6689935816713,2.67149491769679,2.67214493912065,2.67294845681567,2.67329885877673,2.67343245923922,2.67351963078555,2.67364817335466,2.67364890199603,2.67364877438488
2.67364877438488,2.67103040452769,2.66866895819491,2.66357677962334,2.66116894404414,2.66107423787718,2.66074088081137,2.6618159523367,2.66990778027921,2.67116529209114,2.67234038559519,2.67297466870934,2.6733030757035,2.67343053287006,2.67345019277192,2.67364674650721,2.67364917960705,2.67364870122839,2.67364878646645,2.67364877438488
2.67363529892152,2.67057053116502,2.66844537373829,2.66449218292046,2.66506220619921,2.66291812657254,2.65938733733342,2.66459064694448,2.66726811662518,2.67002977750407,2.67121850432129,2.67190891801613,2.67238061934573,2.67316890812718,2.67341147418274,2.67353071291354,2.67362403731449,2.67364873365428,2.67364878645442,2.67364877438488
2.67364877438488,2.67128559151096,2.66890322157223,2.66935060986501,2.66630310279473,2.66501758616644,2.66185450613141,2.66362733376002,2.66367836775354,2.66607101883328,2.66975681350225,2.67096885406263,2.67206950744185,2.67277621963966,2.67329974191416,2.67346722499201,2.67359583375163,2.67364865588787,2.67364880542622,2.67364877438488
2.67364877438488,2.67088853996194,2.6629197074574,2.6647594049574,2.66444597314327,2.66225623723742,2.66319509605124,2.66567550247952,2.6669249253257,2.67059723289589,2.6703699476308,2.67221670771263,2.67315906638084,2.67364248320823,2.67365016892857,2.67364847732392,2.67364883376917,2.67364876366398,2.6736487761554,2.67364877438488
2.67364877438488,2.67150851337717,2.6666887006965,2.66235328584576,2.66451719346444,2.66487603106516,2.66397608229099,2.66594549212753,2.66636313753287,2.66730704559456,2.6705340773267,2.67124047779348,2.6727409082527,2.67335412468175,2.67346995961533,2.6735490841959,2.6735983476927,2.67364855214137,2.67364882214431,2.67364877438488
2.67364877438488,2.67112539191746,2.66864483490413,2.66794169635511,2.66291567276285,2.66280161158568,2.6624301199561,2.66410214668671,2.66590025349023,2.66754855408123,2.6685192219576,2.67235703587839,2.67329411294425,2.67353503195508,2.67359252886051,2.67364812839759,2.67364890347526,2.67364875107964,2.67364877823367,2.67364877438488
2.6735301017616,2.66979072693313,2.66654682857649,2.66559710439717,2.65867004334024,2.66179781325273,2.66109389663168,2.66694205384153,2.66916577233277,2.67104380545829,2.6719222091543,2.67256408175908,2.67294379075495,2.67331455451984,2.67345202975463,2.67353868338716,2.67364808276217,2.67364889921221,2.67364875377002,2.67364877438488
2.67364877438488,2.67109262775946,2.66818342653859,2.66319195501907,2.66183830249377,2.65958895432644,2.66233381912753,2.66473944392414,2.66945153518312,2.67053694593555,2.67141301957292,2.67206709707809,2.67326761767852,2.67342475764706,2.67353863600916,2.67364810579944,2.6736489079505,2.67364875027171,2.67364877836709,2.67364877438488
2.67363945617891,2.67065055080138,2.66895478648372,2.66579953688244,2.66302177276326,2.66089912479455,2.65971288447323,2.6634250424913,2.66823651344972,2.67044482671902,2.67199844200609,2.67206529873221,2.67282395426747,2.6732393819818,2.67341505673221,2.67363910913,2.6736491060581,2.67364871450408,2.67364878427401,2.67364877438488
2.67364877438488,2.6713929938348,2.66845696915933,2.66686679059863,2.66051609753524,2.65705787604076,2.6665536504831,2.66746326029621,2.66903154944453,2.67018371549632,2.67036596327947,2.66896374457666,2.67188797425259,2.67295203056404,2.67337852096282,2.67340519112463,2.67352214797443,2.67364830191592,2.67364888007411,2.67364877438488
2.67364877438488,2.67123672646503,2.66807301593177,2.66486371672619,2.66353634005077,2.66224150398735,2.66176928585241,2.66421852253775,2.66094672730409,2.67047192812344,2.67300823043728,2.67343077379802,2.67357336901519,2.67364742576574,2.67364907341339,2.67364871068684,2.6736487871185,2.67364877208602,2.67364877476453,2.67364877438488
2.67364877438488,2.66822710235904,2.66005070885702,2.66092180461376,2.66419425568416,2.66081510245372,2.6643127508393,2.66863408204905,2.67044232983077,2.67169429566697,2.67251681542214,2.67247894457849,2.67348077968207,2.6735112811135,2.67351046472619,2.67351705799501,2.6736477256197,2.6736489636816,2.6736487431231,2.67364877438488
2.67364877438488,2.66955270814696,2.66345869635415,2.65947225173768,2.66255173187007,2.65981008309359,2.66471101120552,2.66680897764618,2.67100713561902,2.67177570415316,2.67207902443966,2.67319095901832,2.67332134547107,2.67350034839518,2.673545686913,2.67357513296003,2.67358675586635,2.67364844602111,2.67364884227642,2.67364877438488
2.6736196129746,2.6704304661095,2.66715780511158,2.66045859142195,2.6585907965967,2.65899022676016,2.66169667855596,2.66740120619109,2.67075498117584,2.67198589955767,2.67313148834793,2.6734307370119,2.6734738891152,2.67346837196902,2.67364638429097,2.67364928320678,2.67364867266829,2.67364879274821,2.67364877135223,2.67364877438488
2.67364877438488,2.66823544881619,2.66059823801732,2.66291450240345,2.66200993941503,2.66218964958293,2.66547835873411,2.66658742767283,2.6696685583542,2.67126202707976,2.67206575021816,2.67324147994232,2.67339425049775,2.67353522186483,2.67356671248615,2.67357394529669,2.67364822602349,2.67364887335949,2.67364875803952,2.67364877438488
2.6734535559312,2.67060900299769,2.6693144875838,2.66189413235388,2.65966293770191,2.65889451442992,2.66174780920041,2.6675543756138,2.66803188209239,2.67162533611107,2.67255876773355,2.67287674036226,2.67294712990482,2.67337279225025,2.67364683257102,2.67364918756506,2.67364869178765,2.67364878929651,2.67364877192227,2.67364877438488
2.67364877438488,2.67160318013325,2.66871685271315,2.66420851684048,2.66250222240733,2.65768456037722,2.66242999892208,2.66636197666665,2.66669827168724,2.67041270724312,2.67152701366488,2.67244531549595,2.67310882212545,2.67343265339941,2.67353263990347,2.67364769494251,2.67364899007709,2.67364873544504,2.67364878081567,2.67364877438488
2.67364877438488,2.67083226506178,2.66421895853127,2.66231772256045,2.66330478960906,2.6617559377624,2.66128367654296,2.66659947909263,2.66811124213428,2.67059903373997,2.67206759809073,2.67323404668745,2.67339828298592,2.67346831737369,2.67354513941714,2.67358189977243,2.67364830957221,2.67364885827861,2.67364876053008,2.67364877438488
2.67364877438488,2.67171320221113,2.66895688514245,2.66433384624105,2.65768823725404,2.66060200902739,2.66466567360192,2.66480490346896,2.66796832026869,2.66990490828709,2.67138922870445,2.67221730206098,2.67327772345859,2.6734892487669,2.67364650729266,2.67364925703988,2.67364867789921,2.67364879180385,2.67364877150819,2.67364877438488
2.67364877438488,2.67107183338055,2.66851696784653,2.66432211645154,2.65970648301937,2.66480067723537,2.66418751029353,2.66397741385226,2.66693950251016,2.66878364863335,2.67103373236142,2.67146270368609,2.67332457294493,2.67337174796986,2.67347313706038,2.67353183555763,2.67354572769728,2.67360206910733,2.67364866058732,2.67364877438488
2.67364877438488,2.67075566761096,2.66938031527073,2.66441632182641,2.65880453331962,2.65824843278935,2.65945069060848,2.66531298848406,2.67075192302897,2.67186952311324,2.67240461819863,2.67261401045841,2.6733037732109,2.67364645672626,2.67364928766094,2.67364866504855,2.67364879624187,2.67364877043894,2.67364877503654,2.67364877438488
2.67364877438488,2.66868463771505,2.66947077362048,2.66486526034623,2.65392136644474,2.65876159423936,2.66344486111783,2.66619732017614,2.67056559241811,2.6717386619894,2.67259398917565,2.67350726439148,2.67355631614606,2.67364667950421,2.67364923895217,2.67364867542433,2.67364879416769,2.6736487708134,2.6736487749747,2.67364877438488
2.67364877438488,2.67094087049198,2.66815421632342,2.6660488177186,2.6622429285594,2.66006620305948,2.65669556123986,2.66462489375196,2.67011000773171,2.67081030134114,2.67185985854907,2.67294476792584,2.67331952505427,2.67332502138159,2.67354474015295,2.67359715907062,2.67364834856139,2.67364885124439,2.67364876169176,2.67364877438488
2.67364877438488,2.67044295661508,2.66201174577019,2.66328594361209,2.66324805333876,2.66334630157732,2.66308705559583,2.66505446220245,2.66943720664834,2.67130003342338,2.67194122436139,2.67227830963663,2.67249909386891,2.67335700264504,2.67352457548294,2.67357691235819,2.67359477673878,2.67364848330031,2.67364883435899,2.67364877438488
2.67364877438488,2.67077241759984,2.66964601779833,2.66991523972804,2.6604880329401,2.65961025301432,2.66081981487669,2.66128225451689,2.66776673280445,2.6697813115573,2.67120077242287,2.6726562045313,2.67341417987495,2.67364716228726,2.67364913142057,2.67364869833035,2.67364878958864,2.67364877164008,2.67364877483817,2.67364877438488
2.67364877438488,2.67080984446012,2.66787028422451,2.66294626025515,2.66445642475121,2.66265544593692,2.66398834809926,2.66192410949023,2.66510876501672,2.67106277638569,2.6717950751714,2.67224455913894,2.67313634949985,2.67336982300654,2.67341252387691,2.67356358932659,2.6736484232547,2.67364883774967,2.67364876392037,2.67364877438488
2.6735461352037,2.67059577776393,2.66917450593038,2.66879778040436,2.66283703114574,2.66100275398221,2.65768728728577,2.6631403963861,2.66721303514516,2.67035435073188,2.67179295480343,2.67250080726128,2.67292764505579,2.67329856843249,2.67346838258964,2.67356840328723,2.67364831790124,2.67364885677088,2.67364876077908,2.67364877438488
2.67364877438488,2.66792297925089,2.66412496923822,2.6664495053809,2.66413578844363,2.66374446655193,2.66312103452883,2.66430827903769,2.66639143645841,2.66946946458759,2.67161485367503,2.67315446240064,2.67335451210417,2.67342051396264,2.67350140383417,2.67364740591479,2.67364904782998,2.67364872501867,2.67364878253756,2.67364877438488
2.67364877438488,2.67104531564182,2.66861364485085,2.66747037775314,2.66616526681759,2.66235950902158,2.66324628366074,2.66479233473693,2.66515079864275,2.66632772208758,2.66967932281984,2.67150698524134,2.67211068574497,2.67265886293725,2.67360173593181,2.67365066234852,2.6736483969396,2.67364884252668,2.67364876313147,2.67364877438488
2.67364877438488,2.67158237026504,2.66917882044732,2.66133346378911,2.65994725125627,2.656456337792,2.66020246786225,2.66742441928524,2.67123506822003,2.67169395334586,2.67240001839198,2.67290357352093,2.6732800703294,2.67339390382316,2.67356392407192,2.67364837320691,2.6736488545149,2.67364875991866,2.67364877677393,2.67364877438488
